series_success,fourth_down_converted,fourth_down_failed,first_down,yardline_100,ydstogo,yards_gained,score_differential,game_seconds_remaining,epa,wp,rush_attempt,pass_attempt,ep
0.0,0.0,1.0,0.0,63.0,10.0,0.0,-18.0,220.0,-2.3299208,0.00088489335,0.0,1.0,-0.3285166
1.0,1.0,0.0,1.0,1.0,1.0,1.0,-14.0,2339.0,2.5543456,0.16031241,0.0,1.0,4.4456544
1.0,1.0,0.0,1.0,35.0,1.0,1.0,1.0,277.0,1.5481476,0.66867316,1.0,0.0,1.8871125
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,113.0,2.6869805,0.8603386,0.0,1.0,4.3130193
1.0,1.0,0.0,1.0,13.0,1.0,13.0,3.0,984.0,3.5464425,0.72759193,1.0,0.0,3.4535575
1.0,1.0,0.0,1.0,44.0,2.0,44.0,7.0,2661.0,6.5501404,0.7219548,0.0,1.0,0.44985965
0.0,0.0,1.0,0.0,2.0,2.0,0.0,-12.0,1059.0,-4.6608896,0.117252976,0.0,1.0,3.0513499
1.0,1.0,0.0,1.0,73.0,1.0,13.0,-21.0,1802.0,0.13888857,0.034380544,1.0,0.0,-0.13888857
1.0,1.0,0.0,1.0,31.0,2.0,17.0,-24.0,244.0,3.132166,0.00037569762,0.0,1.0,1.6626455
0.0,0.0,1.0,0.0,7.0,3.0,0.0,-24.0,153.0,-3.0466614,0.0006986184,0.0,1.0,2.870484
1.0,1.0,0.0,1.0,48.0,1.0,2.0,0.0,3418.0,2.3691356,0.4107904,1.0,0.0,0.43619537
1.0,1.0,0.0,1.0,40.0,4.0,15.0,-10.0,1871.0,2.9075167,0.15338801,0.0,1.0,0.7338546
0.0,0.0,1.0,0.0,18.0,1.0,-1.0,3.0,2656.0,-3.7234962,0.6627275,1.0,0.0,3.5547357
0.0,0.0,1.0,0.0,66.0,1.0,-2.0,-21.0,910.0,-3.8312955,0.013644784,1.0,0.0,-0.18460776
0.0,0.0,1.0,0.0,4.0,4.0,-8.0,-21.0,552.0,-3.4325452,0.010344873,0.0,1.0,2.931346
1.0,1.0,0.0,1.0,87.0,3.0,6.0,-14.0,251.0,2.2533786,0.011883217,0.0,1.0,-1.4254823
0.0,0.0,1.0,0.0,66.0,18.0,0.0,-14.0,70.0,-1.9952451,0.00087768986,0.0,1.0,-0.12875807
1.0,1.0,0.0,1.0,3.0,1.0,3.0,-4.0,69.0,3.8040895,0.5097336,0.0,1.0,3.1959105
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3300.0,-3.8982708,0.6329438,1.0,0.0,4.9212074
0.0,0.0,1.0,0.0,45.0,1.0,0.0,-6.0,2448.0,-3.3146617,0.31026104,0.0,1.0,0.8749294
1.0,1.0,0.0,1.0,49.0,1.0,8.0,-7.0,2661.0,2.6436043,0.28938356,0.0,1.0,0.7903036
0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,2181.0,-2.8786085,0.6028096,1.0,0.0,3.1828766
0.0,0.0,1.0,0.0,13.0,5.0,0.0,1.0,721.0,-3.3491533,0.6814867,0.0,1.0,2.883176
0.0,0.0,1.0,0.0,53.0,1.0,-1.0,-15.0,424.0,-3.5321462,0.028926194,1.0,0.0,0.40295863
0.0,0.0,1.0,0.0,29.0,1.0,-2.0,-8.0,2100.0,-3.960751,0.20103961,1.0,0.0,2.5191078
0.0,0.0,1.0,0.0,54.0,2.0,1.0,5.0,1409.0,-3.0448432,0.66494584,1.0,0.0,-0.30018193
1.0,1.0,0.0,1.0,67.0,2.0,4.0,-10.0,314.0,2.4225235,0.042228397,0.0,1.0,-0.5777353
0.0,0.0,1.0,0.0,61.0,8.0,0.0,-10.0,242.0,-2.5220733,0.033521198,0.0,1.0,-0.8445257
0.0,0.0,1.0,0.0,45.0,5.0,3.0,-18.0,1256.0,-2.4424899,0.0508214,0.0,1.0,0.511611
0.0,0.0,1.0,0.0,49.0,10.0,0.0,-27.0,102.0,-0.28229073,4.8751433e-05,0.0,1.0,0.28229073
1.0,1.0,0.0,1.0,31.0,1.0,3.0,0.0,3376.0,1.8930446,0.5543327,1.0,0.0,2.4837604
0.0,0.0,1.0,0.0,3.0,3.0,0.0,-4.0,851.0,-2.6381636,0.5060366,0.0,1.0,3.0173867
0.0,0.0,1.0,0.0,68.0,3.0,0.0,-17.0,1821.0,-1.8763287,0.09693091,0.0,1.0,-0.049652506
0.0,0.0,1.0,0.0,3.0,3.0,0.0,-6.0,2213.0,-2.7928977,0.4437025,0.0,1.0,3.0425591
1.0,1.0,0.0,1.0,3.0,2.0,3.0,3.0,410.0,3.856486,0.82102644,0.0,1.0,3.143514
1.0,1.0,0.0,1.0,45.0,1.0,2.0,-10.0,252.0,1.5293922,0.06740425,1.0,0.0,1.2178026
1.0,1.0,0.0,1.0,66.0,1.0,1.0,0.0,2957.0,2.122229,0.59458596,1.0,0.0,0.048053168
1.0,1.0,0.0,1.0,41.0,3.0,8.0,4.0,1840.0,2.047384,0.61412036,0.0,1.0,0.8710784
0.0,0.0,1.0,0.0,66.0,1.0,-2.0,-18.0,335.0,-3.6045198,0.0031711208,0.0,1.0,-0.15094331
0.0,0.0,1.0,0.0,34.0,1.0,0.0,1.0,2041.0,-3.1534023,0.6786977,1.0,0.0,1.9157239
0.0,0.0,1.0,0.0,42.0,1.0,-1.0,-2.0,1596.0,-3.53248,0.49483925,1.0,0.0,1.4718033
1.0,1.0,0.0,1.0,68.0,9.0,28.0,-5.0,1233.0,4.4402103,0.27768204,1.0,0.0,-0.8408295
0.0,0.0,1.0,0.0,44.0,3.0,-10.0,4.0,2498.0,-3.167647,0.72782487,0.0,1.0,0.6169467
0.0,0.0,1.0,0.0,44.0,1.0,0.0,1.0,1832.0,-1.6476617,0.6781459,0.0,1.0,0.53427815
1.0,1.0,0.0,1.0,44.0,1.0,1.0,-6.0,870.0,2.0690134,0.22004423,1.0,0.0,0.7595364
0.0,0.0,1.0,0.0,35.0,2.0,0.0,-6.0,772.0,-3.2739115,0.23382112,0.0,1.0,1.5071839
0.0,0.0,1.0,0.0,89.0,22.0,0.0,-12.0,240.0,-0.022160938,0.016304167,1.0,0.0,-1.9778391
0.0,0.0,1.0,0.0,32.0,8.0,0.0,14.0,120.0,-1.9722669,0.9983854,0.0,1.0,0.57127756
1.0,1.0,0.0,1.0,62.0,4.0,15.0,-14.0,82.0,1.877069,0.0016726594,0.0,1.0,0.18046454
1.0,1.0,0.0,1.0,39.0,1.0,2.0,7.0,1920.0,1.8668121,0.75041395,1.0,0.0,1.3566514
0.0,0.0,1.0,0.0,18.0,10.0,0.0,-20.0,235.0,-3.3188734,0.0015866517,0.0,1.0,2.5000408
0.0,0.0,1.0,0.0,25.0,1.0,-1.0,-3.0,2700.0,-3.7448807,0.48274928,1.0,0.0,2.497113
0.0,0.0,1.0,0.0,41.0,10.0,0.0,-18.0,986.0,-2.2032092,0.023769343,0.0,1.0,0.11629563
1.0,1.0,0.0,1.0,45.0,1.0,2.0,0.0,2804.0,1.909864,0.58339286,1.0,0.0,1.2624959
1.0,1.0,0.0,1.0,39.0,1.0,3.0,-3.0,2416.0,2.1609976,0.35420105,1.0,0.0,1.3030198
1.0,1.0,0.0,1.0,12.0,1.0,1.0,-3.0,2206.0,1.3303512,0.44146395,1.0,0.0,3.4383326
1.0,1.0,0.0,1.0,16.0,1.0,2.0,-10.0,148.0,1.6806744,0.04602629,1.0,0.0,3.0778959
1.0,1.0,0.0,1.0,24.0,1.0,13.0,0.0,3249.0,1.9855039,0.5833916,0.0,1.0,3.270352
1.0,1.0,0.0,1.0,8.0,1.0,1.0,0.0,2258.0,1.6719493,0.6297143,1.0,0.0,3.724534
1.0,1.0,0.0,1.0,23.0,1.0,3.0,-7.0,1920.0,1.1833442,0.32632357,1.0,0.0,2.7579932
0.0,0.0,1.0,0.0,37.0,10.0,0.0,-7.0,1387.0,-2.3284595,0.28058174,0.0,1.0,0.69593996
1.0,1.0,0.0,1.0,44.0,3.0,12.0,-14.0,1074.0,3.428017,0.080531806,0.0,1.0,0.5976586
0.0,0.0,1.0,0.0,32.0,9.0,0.0,-14.0,501.0,-2.7720237,0.038626388,0.0,1.0,1.3142071
1.0,1.0,0.0,1.0,48.0,1.0,7.0,-10.0,1834.0,1.3549877,0.15107404,1.0,0.0,0.4656662
1.0,1.0,0.0,1.0,35.0,6.0,8.0,0.0,1325.0,2.9556088,0.4713921,0.0,1.0,1.1693357
0.0,0.0,1.0,0.0,41.0,1.0,-2.0,3.0,993.0,-3.508496,0.66177404,1.0,0.0,0.99296194
0.0,0.0,1.0,0.0,36.0,5.0,0.0,-3.0,857.0,-2.751605,0.41554365,0.0,1.0,1.1335003
1.0,1.0,0.0,1.0,66.0,8.0,11.0,-3.0,98.0,2.1110754,0.23579645,0.0,1.0,-0.28168303
1.0,1.0,0.0,1.0,47.0,2.0,7.0,-3.0,38.0,1.6393209,0.25008753,0.0,1.0,0.5279194
1.0,1.0,0.0,1.0,49.0,4.0,13.0,4.0,2829.0,3.4530158,0.6256306,0.0,1.0,0.31612524
1.0,1.0,0.0,1.0,45.0,1.0,2.0,-8.0,2186.0,1.9593045,0.22783364,1.0,0.0,0.8013646
1.0,1.0,0.0,1.0,44.0,4.0,15.0,-12.0,1819.0,1.2207022,0.13823149,0.0,1.0,0.4237284
0.0,0.0,1.0,0.0,14.0,1.0,0.0,12.0,1340.0,-3.85111,0.92409194,1.0,0.0,3.8438408
0.0,0.0,1.0,0.0,34.0,10.0,0.0,26.0,120.0,-2.3949354,0.99986935,0.0,1.0,1.1988939
0.0,0.0,1.0,0.0,8.0,3.0,2.0,-4.0,120.0,-2.7983599,0.46392062,1.0,0.0,2.838506
1.0,1.0,0.0,1.0,55.0,2.0,32.0,-4.0,26.0,1.9501023,0.11983055,0.0,1.0,0.13990904
1.0,1.0,0.0,1.0,27.0,1.0,4.0,-6.0,2490.0,1.969948,0.33594376,1.0,0.0,2.3719196
1.0,1.0,0.0,1.0,16.0,1.0,6.0,-23.0,651.0,1.6593652,0.002749614,0.0,1.0,3.3755705
1.0,1.0,0.0,1.0,39.0,2.0,8.0,-8.0,1626.0,3.2947526,0.18478937,0.0,1.0,0.53479123
1.0,1.0,0.0,1.0,65.0,5.0,12.0,-8.0,170.0,2.1120715,0.03995166,0.0,1.0,0.14050372
1.0,1.0,0.0,1.0,49.0,16.0,20.0,-8.0,85.0,2.7243583,0.028606482,0.0,1.0,0.48322544
1.0,1.0,0.0,1.0,43.0,5.0,22.0,3.0,1956.0,3.3858058,0.6274789,0.0,1.0,0.38299823
1.0,1.0,0.0,1.0,50.0,1.0,11.0,-10.0,1808.0,-0.17503338,0.17466913,0.0,1.0,0.17503338
1.0,1.0,0.0,1.0,43.0,3.0,4.0,4.0,934.0,3.2284954,0.6631907,1.0,0.0,0.01710243
0.0,0.0,1.0,0.0,16.0,1.0,0.0,-11.0,334.0,-4.073725,0.082869336,0.0,1.0,3.7349625
0.0,0.0,1.0,0.0,64.0,5.0,0.0,-11.0,265.0,-2.7251725,0.027842809,0.0,1.0,-0.07903532
1.0,1.0,0.0,1.0,62.0,4.0,13.0,-14.0,83.0,2.0639791,0.0014671966,0.0,1.0,0.29219696
1.0,1.0,0.0,1.0,20.0,6.0,15.0,-14.0,2.0,-2.506097,0.0014818184,0.0,1.0,2.506097
1.0,1.0,0.0,1.0,9.0,3.0,9.0,0.0,3073.0,4.205187,0.5054046,0.0,1.0,2.7948132
1.0,1.0,0.0,1.0,55.0,7.0,28.0,4.0,2694.0,4.732203,0.5090004,0.0,1.0,-0.8289805
1.0,1.0,0.0,1.0,46.0,14.0,15.0,-9.0,789.0,4.286424,0.11085752,1.0,0.0,-0.51982814
0.0,0.0,1.0,0.0,34.0,1.0,0.0,0.0,3375.0,-3.8048685,0.53236216,1.0,0.0,1.7985663
1.0,1.0,0.0,1.0,64.0,6.0,11.0,-3.0,2603.0,2.895077,0.3713188,1.0,0.0,-0.8313917
1.0,1.0,0.0,1.0,32.0,1.0,5.0,-17.0,1027.0,2.0844858,0.039546847,1.0,0.0,2.01956
1.0,1.0,0.0,1.0,25.0,5.0,12.0,-21.0,329.0,3.36395,0.0013344664,0.0,1.0,2.1126847
0.0,0.0,1.0,0.0,35.0,6.0,0.0,-21.0,453.0,-3.3602326,0.0016037029,0.0,1.0,1.4252964
0.0,0.0,1.0,0.0,80.0,10.0,0.0,-7.0,27.0,-2.7123425,0.016542142,1.0,0.0,-0.0998375
0.0,0.0,1.0,0.0,10.0,1.0,0.0,14.0,120.0,-3.1764398,0.99918085,0.0,1.0,2.588274
1.0,1.0,0.0,1.0,18.0,1.0,4.0,4.0,2351.0,1.5194616,0.6802813,0.0,1.0,3.242726
0.0,0.0,1.0,0.0,5.0,1.0,0.0,-28.0,872.0,-3.3872561,0.0011818402,1.0,0.0,3.9799159
0.0,0.0,1.0,0.0,59.0,1.0,0.0,-8.0,482.0,-3.2828393,0.12028581,1.0,0.0,0.19928117
1.0,1.0,0.0,1.0,5.0,1.0,5.0,-7.0,2609.0,2.9969115,0.3748732,1.0,0.0,4.0030885
1.0,1.0,0.0,1.0,49.0,1.0,4.0,-5.0,85.0,1.6815768,0.19249207,1.0,0.0,0.71323687
1.0,1.0,0.0,1.0,54.0,1.0,28.0,0.0,1222.0,3.8598926,0.522445,1.0,0.0,0.7015079
1.0,1.0,0.0,1.0,53.0,1.0,4.0,0.0,463.0,2.2688847,0.5159837,1.0,0.0,0.60165256
0.0,0.0,1.0,0.0,40.0,1.0,0.0,0.0,320.0,-3.6940398,0.56207716,1.0,0.0,1.7252437
0.0,0.0,1.0,0.0,39.0,1.0,-4.0,-3.0,2179.0,-3.611821,0.44393095,1.0,0.0,1.3777936
1.0,1.0,0.0,1.0,37.0,1.0,3.0,-7.0,240.0,1.8951122,0.1559168,1.0,0.0,1.4949604
1.0,1.0,0.0,1.0,17.0,1.0,1.0,7.0,2999.0,1.4941185,0.7613385,1.0,0.0,3.3160102
0.0,0.0,1.0,0.0,38.0,6.0,0.0,-28.0,2104.0,-2.4103582,0.0041300342,0.0,1.0,0.83058417
0.0,0.0,1.0,0.0,1.0,1.0,0.0,-31.0,1476.0,-3.9148276,0.0026738017,0.0,1.0,4.9135733
0.0,0.0,1.0,0.0,42.0,7.0,0.0,-31.0,964.0,-1.3213613,0.0005801238,0.0,1.0,0.4551135
0.0,0.0,1.0,0.0,35.0,1.0,0.0,0.0,3436.0,-3.94295,0.4653941,1.0,0.0,1.9081323
0.0,0.0,1.0,0.0,35.0,1.0,0.0,-3.0,2490.0,-4.006707,0.37053686,1.0,0.0,2.0527697
0.0,0.0,1.0,0.0,59.0,8.0,-17.0,-5.0,105.0,-3.8701563,0.15110715,0.0,1.0,-0.23260142
0.0,0.0,1.0,0.0,15.0,1.0,-4.0,5.0,43.0,-2.5656695,0.9818827,1.0,0.0,2.3274164
0.0,0.0,1.0,0.0,5.0,1.0,0.0,-14.0,2808.0,-4.809333,0.1550733,0.0,1.0,3.7811942
1.0,1.0,0.0,1.0,1.0,1.0,1.0,-17.0,2205.0,2.636446,0.11537106,1.0,0.0,4.363554
1.0,1.0,0.0,1.0,7.0,6.0,7.0,-17.0,115.0,4.2275386,0.002977636,0.0,1.0,2.7724617
1.0,1.0,0.0,1.0,40.0,1.0,2.0,0.0,3290.0,2.1340065,0.6228031,1.0,0.0,1.5950168
0.0,0.0,1.0,0.0,52.0,1.0,0.0,-10.0,1485.0,-3.977564,0.14972979,1.0,0.0,0.18244632
1.0,1.0,0.0,1.0,48.0,1.0,11.0,-13.0,1129.0,2.6853793,0.074654706,1.0,0.0,1.0349798
0.0,0.0,1.0,0.0,79.0,6.0,0.0,-6.0,8.0,-2.0313258,0.027452704,0.0,1.0,-0.019327622
1.0,1.0,0.0,1.0,48.0,5.0,7.0,-7.0,1963.0,2.935604,0.28074566,0.0,1.0,0.13696004
1.0,1.0,0.0,1.0,2.0,2.0,2.0,-12.0,2440.0,3.9246757,0.17988858,0.0,1.0,3.0753243
0.0,0.0,1.0,0.0,46.0,21.0,19.0,-15.0,1806.0,-0.25453395,0.08416759,0.0,1.0,0.25453395
1.0,1.0,0.0,1.0,66.0,13.0,39.0,-29.0,473.0,4.7672143,8.2432125e-05,1.0,0.0,-0.92457974
1.0,1.0,0.0,1.0,7.0,7.0,7.0,-24.0,375.0,4.165999,0.0016746911,0.0,1.0,2.834001
0.0,0.0,1.0,0.0,2.0,2.0,-2.0,-3.0,2579.0,-3.1444035,0.5138581,1.0,0.0,3.1324546
0.0,0.0,1.0,0.0,37.0,4.0,0.0,3.0,1832.0,-1.6339047,0.6422452,0.0,1.0,1.0039777
1.0,1.0,0.0,1.0,55.0,1.0,2.0,-7.0,3282.0,2.4570222,0.27230206,1.0,0.0,-0.43012872
0.0,0.0,1.0,0.0,29.0,1.0,0.0,-7.0,3118.0,-4.1138434,0.30922234,1.0,0.0,2.0834808
1.0,1.0,0.0,1.0,25.0,2.0,9.0,-4.0,1600.0,2.5575943,0.39905512,0.0,1.0,2.233529
1.0,1.0,0.0,1.0,7.0,1.0,2.0,-4.0,1474.0,2.0243685,0.45131198,1.0,0.0,3.6988404
0.0,0.0,1.0,0.0,1.0,1.0,0.0,-4.0,1349.0,-4.237433,0.4666696,1.0,0.0,4.4840207
0.0,0.0,1.0,0.0,12.0,3.0,0.0,-17.0,417.0,-2.8695219,0.023955664,0.0,1.0,2.9059923
0.0,0.0,1.0,0.0,33.0,3.0,0.0,0.0,1335.0,-2.9521472,0.5655236,0.0,1.0,1.5942107
0.0,0.0,1.0,0.0,52.0,26.0,0.0,-4.0,70.0,-1.5491616,0.14579919,0.0,1.0,0.1407436
1.0,1.0,0.0,1.0,9.0,1.0,1.0,-14.0,2219.0,1.7068465,0.15199348,1.0,0.0,3.5766783
1.0,1.0,0.0,1.0,1.0,1.0,1.0,-14.0,2067.0,2.5302365,0.1448307,1.0,0.0,4.4697638
0.0,0.0,1.0,0.0,54.0,1.0,0.0,-12.0,400.0,-3.2922814,0.041985143,0.0,1.0,0.56489325
0.0,0.0,1.0,0.0,35.0,9.0,0.0,-6.0,130.0,-2.5386317,0.16584918,0.0,1.0,1.0118603
0.0,0.0,1.0,0.0,62.0,10.0,0.0,-6.0,8.0,-0.99745476,0.03761568,0.0,1.0,0.035802014
1.0,1.0,0.0,1.0,53.0,1.0,10.0,-7.0,3263.0,2.7665813,0.28294343,0.0,1.0,0.12216296
1.0,1.0,0.0,1.0,2.0,1.0,2.0,4.0,2700.0,2.657694,0.7199031,1.0,0.0,4.342306
0.0,0.0,1.0,0.0,47.0,14.0,0.0,11.0,1804.0,-0.22865883,0.8342716,0.0,1.0,0.22865883
0.0,0.0,1.0,0.0,36.0,10.0,0.0,-7.0,296.0,-2.4731128,0.14381452,0.0,1.0,0.8058241
0.0,0.0,1.0,0.0,69.0,16.0,11.0,-10.0,130.0,-1.0392133,0.010207324,0.0,1.0,-0.16934754
1.0,1.0,0.0,1.0,36.0,1.0,1.0,10.0,348.0,1.4801106,0.9524911,1.0,0.0,2.1688492
0.0,0.0,1.0,0.0,41.0,1.0,-2.0,0.0,1915.0,-3.214777,0.4496098,1.0,0.0,1.3005159
1.0,1.0,0.0,1.0,26.0,3.0,9.0,0.0,3325.0,2.877066,0.5767073,0.0,1.0,2.1738534
0.0,0.0,1.0,0.0,60.0,5.0,-5.0,-12.0,971.0,-3.274281,0.09021706,0.0,1.0,-0.037312914
1.0,1.0,0.0,1.0,28.0,3.0,14.0,12.0,900.0,2.9917557,0.9242235,0.0,1.0,1.8181771
0.0,0.0,1.0,0.0,74.0,9.0,-5.0,-16.0,302.0,-3.067164,0.008340589,0.0,1.0,-1.1482176
1.0,1.0,0.0,1.0,43.0,3.0,13.0,-11.0,2418.0,3.5506103,0.14122458,0.0,1.0,0.4436558
1.0,1.0,0.0,1.0,17.0,13.0,15.0,-21.0,1076.0,3.6896884,0.019620918,0.0,1.0,2.6227064
0.0,0.0,1.0,0.0,27.0,10.0,-6.0,-7.0,38.0,-2.0578015,0.08821439,0.0,1.0,2.0578015
0.0,0.0,1.0,0.0,47.0,10.0,0.0,-1.0,1803.0,-0.31677312,0.4039794,0.0,1.0,0.31677312
1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1454.0,3.6804006,0.70281684,1.0,0.0,3.3195994
1.0,1.0,0.0,1.0,72.0,13.0,22.0,-15.0,382.0,4.0938673,0.017610509,0.0,1.0,-1.1340983
1.0,1.0,0.0,1.0,67.0,1.0,25.0,-15.0,7.0,-0.05890817,0.0005461906,0.0,1.0,0.05890817
0.0,0.0,1.0,0.0,3.0,3.0,2.0,-7.0,2529.0,-3.818866,0.32733795,1.0,0.0,2.9422812
0.0,0.0,1.0,0.0,81.0,15.0,0.0,-11.0,244.0,-2.7555976,0.017854048,0.0,1.0,-1.4265474
1.0,1.0,0.0,1.0,30.0,1.0,6.0,-1.0,2204.0,1.9631389,0.4531224,1.0,0.0,2.2734869
0.0,0.0,1.0,0.0,38.0,1.0,0.0,6.0,1915.0,-3.0517776,0.73649246,0.0,1.0,1.5875696
1.0,1.0,0.0,1.0,29.0,6.0,10.0,-4.0,125.0,2.6883898,0.27069873,0.0,1.0,1.7685559
0.0,0.0,1.0,0.0,71.0,6.0,0.0,-3.0,84.0,-3.4661753,0.2243152,0.0,1.0,-0.17481293
1.0,1.0,0.0,1.0,72.0,2.0,4.0,-17.0,496.0,2.4155195,0.010894217,0.0,1.0,-0.8851998
0.0,0.0,1.0,0.0,78.0,20.0,0.0,-17.0,382.0,-2.9160402,0.005584404,0.0,1.0,-1.506814
0.0,0.0,1.0,0.0,46.0,13.0,0.0,-20.0,175.0,-1.567837,0.0003674289,0.0,1.0,0.64654374
1.0,1.0,0.0,1.0,46.0,1.0,4.0,-11.0,1203.0,2.2165823,0.15161943,1.0,0.0,1.2522026
0.0,0.0,1.0,0.0,34.0,1.0,0.0,-3.0,191.0,-3.5922797,0.36283806,0.0,1.0,1.9545003
1.0,1.0,0.0,1.0,36.0,4.0,13.0,3.0,118.0,2.857196,0.8634021,0.0,1.0,1.3483758
1.0,1.0,0.0,1.0,35.0,1.0,6.0,-7.0,3112.0,2.1308715,0.30027574,0.0,1.0,2.1571028
1.0,1.0,0.0,1.0,48.0,2.0,9.0,-3.0,516.0,3.0274215,0.31682396,0.0,1.0,0.43382043
0.0,0.0,1.0,0.0,43.0,1.0,0.0,-7.0,501.0,-3.1168842,0.16969103,0.0,1.0,1.1772938
0.0,0.0,1.0,0.0,14.0,1.0,0.0,3.0,1470.0,-3.8749034,0.7421918,1.0,0.0,3.8651204
1.0,1.0,0.0,1.0,84.0,14.0,61.0,7.0,4.0,0.09235839,0.9796086,0.0,1.0,-0.09235839
0.0,0.0,1.0,0.0,24.0,4.0,0.0,-7.0,78.0,-3.4372146,0.14965688,0.0,1.0,2.4533832
1.0,1.0,0.0,1.0,70.0,5.0,25.0,-15.0,356.0,4.1059136,0.02167226,0.0,1.0,-0.79897404
0.0,0.0,1.0,0.0,32.0,9.0,0.0,-8.0,111.0,-2.8937013,0.0525527,0.0,1.0,1.611633
0.0,0.0,1.0,0.0,72.0,14.0,-28.0,8.0,8.0,-1.9250433,0.98745126,1.0,0.0,-0.074956685
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2771.0,-4.041944,0.63388646,1.0,0.0,4.814083
0.0,0.0,1.0,0.0,65.0,5.0,0.0,7.0,1804.0,-0.008979459,0.7355249,0.0,1.0,0.008979459
1.0,1.0,0.0,1.0,71.0,6.0,11.0,-12.0,193.0,2.0526836,0.023528052,0.0,1.0,-0.8057265
1.0,1.0,0.0,1.0,22.0,13.0,18.0,-12.0,43.0,3.1436453,0.011912585,0.0,1.0,2.2956748
1.0,1.0,0.0,1.0,62.0,1.0,17.0,14.0,1082.0,3.2431033,0.93915737,1.0,0.0,-0.37695345
0.0,0.0,1.0,0.0,80.0,5.0,3.0,-24.0,127.0,-3.088065,0.0002049856,0.0,1.0,-0.9601422
1.0,1.0,0.0,1.0,51.0,7.0,7.0,-7.0,2043.0,3.0192826,0.2759861,0.0,1.0,-0.34256807
1.0,1.0,0.0,1.0,7.0,2.0,7.0,-10.0,2661.0,3.8137243,0.29983476,1.0,0.0,3.1862757
0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1803.0,-3.8613439,0.7333921,1.0,0.0,3.8613439
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3212.0,-4.6784315,0.6878961,0.0,1.0,4.8990965
0.0,0.0,1.0,0.0,37.0,2.0,0.0,5.0,1711.0,-3.042883,0.75383526,0.0,1.0,1.4017417
1.0,1.0,0.0,1.0,78.0,2.0,6.0,-12.0,363.0,2.1975574,0.026625399,1.0,0.0,-1.2175832
1.0,1.0,0.0,1.0,54.0,1.0,2.0,-7.0,2112.0,2.2234704,0.22457439,1.0,0.0,0.34922406
1.0,1.0,0.0,1.0,30.0,1.0,3.0,-11.0,403.0,1.7317548,0.07944509,1.0,0.0,1.7781833
1.0,1.0,0.0,1.0,28.0,2.0,14.0,10.0,2200.0,2.735109,0.8435177,0.0,1.0,2.039552
1.0,1.0,0.0,1.0,16.0,1.0,3.0,24.0,1019.0,1.537829,0.9981744,1.0,0.0,3.610405
1.0,1.0,0.0,1.0,40.0,11.0,12.0,-31.0,823.0,4.105881,0.00021299555,0.0,1.0,0.017994147
1.0,1.0,0.0,1.0,39.0,2.0,8.0,16.0,181.0,1.2648063,0.9989548,0.0,1.0,0.7347684
1.0,1.0,0.0,1.0,21.0,1.0,14.0,-4.0,1671.0,2.1821303,0.48534384,0.0,1.0,3.504328
1.0,1.0,0.0,1.0,44.0,1.0,10.0,-2.0,1436.0,2.7847404,0.43184587,0.0,1.0,0.7654737
0.0,0.0,1.0,0.0,22.0,1.0,0.0,8.0,342.0,-3.4424474,0.94937855,1.0,0.0,2.7309232
0.0,0.0,1.0,0.0,66.0,1.0,0.0,-17.0,624.0,-3.8174593,0.020119954,1.0,0.0,0.0824869
1.0,1.0,0.0,1.0,69.0,4.0,5.0,-24.0,552.0,2.693618,0.00043223618,0.0,1.0,-0.63117415
0.0,0.0,1.0,0.0,53.0,15.0,0.0,-16.0,103.0,-2.2795055,0.00056157267,0.0,1.0,0.47594276
1.0,1.0,0.0,1.0,31.0,3.0,31.0,-17.0,770.0,5.2761736,0.03133317,0.0,1.0,1.7238265
1.0,1.0,0.0,1.0,45.0,1.0,4.0,-18.0,1326.0,2.4307137,0.047863703,0.0,1.0,0.76519626
1.0,1.0,0.0,1.0,1.0,1.0,1.0,-18.0,1195.0,2.575955,0.045780543,1.0,0.0,4.424045
0.0,0.0,1.0,0.0,25.0,1.0,-1.0,-10.0,900.0,-3.7182436,0.18284625,1.0,0.0,2.497113
1.0,1.0,0.0,1.0,80.0,2.0,11.0,-10.0,170.0,1.9614975,0.016813269,0.0,1.0,-0.24881005
1.0,1.0,0.0,1.0,57.0,27.0,55.0,-10.0,60.0,5.578903,0.009077554,0.0,1.0,0.049082577
0.0,0.0,1.0,0.0,55.0,1.0,0.0,0.0,3395.0,-3.2744436,0.46926636,1.0,0.0,-0.059912663
1.0,1.0,0.0,1.0,39.0,3.0,36.0,-6.0,2714.0,5.7954783,0.301278,0.0,1.0,0.34619027
1.0,1.0,0.0,1.0,4.0,3.0,4.0,3.0,1943.0,4.057444,0.7212959,0.0,1.0,2.942556
0.0,0.0,1.0,0.0,17.0,1.0,-1.0,-10.0,809.0,-3.9113336,0.22093913,1.0,0.0,3.5067995
1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3304.0,2.5587304,0.5446481,1.0,0.0,4.4412694
1.0,1.0,0.0,1.0,34.0,1.0,1.0,0.0,2363.0,1.7102036,0.46391934,1.0,0.0,1.9267471
